Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1765647506,50,,Aggregated,24.800000,0.000000,8,8,8,9,13,26,35,37,47,47,47,588,0,8,9.745232377577404,6.388723999407375,47.069795000425074,83.16836734693878
1765647507,50,,Aggregated,25.700000,0.000000,8,8,8,9,13,26,34,37,47,47,47,614,0,8,9.65998579481241,6.388723999407375,47.069795000425074,83.16449511400651
1765647508,50,,Aggregated,25.400000,0.000000,8,8,8,9,12,26,34,37,47,47,47,638,0,8,9.580038818203207,6.388723999407375,47.069795000425074,83.16771159874608
1765647509,50,,Aggregated,24.800000,0.000000,8,8,8,9,12,25,33,37,47,47,47,665,0,8,9.526005753400398,6.388723999407375,47.069795000425074,83.16541353383458
1765647510,50,,Aggregated,25.500000,0.000000,8,8,8,9,12,25,33,37,47,47,47,690,0,8,9.493936344939437,6.388723999407375,47.069795000425074,83.16231884057972
1765647511,50,,Aggregated,25.100000,0.000000,8,8,8,9,12,25,33,37,47,47,47,717,0,8,9.43538566528204,6.388723999407375,47.069795000425074,83.1534170153417
1765647512,50,,Aggregated,25.300000,0.000000,8,8,8,9,12,24,33,37,47,47,47,735,0,8,9.395953711573137,6.388723999407375,47.069795000425074,83.16190476190476
1765647513,50,,Aggregated,25.200000,0.000000,8,8,8,9,12,23,33,37,47,47,47,763,0,8,9.332705845354761,6.388723999407375,47.069795000425074,83.15465268676277
1765647514,50,,Aggregated,25.100000,0.000000,8,8,8,9,12,23,33,37,47,47,47,785,0,8,9.299006615292686,6.388723999407375,47.069795000425074,83.16050955414013
1765647515,50,,Aggregated,24.800000,0.000000,8,8,8,9,12,23,32,36,47,47,47,816,0,8,9.289704188728699,6.388723999407375,47.069795000425074,83.17279411764706
1765647516,50,,Aggregated,24.300000,0.000000,8,8,8,9,12,23,32,36,47,47,47,831,0,8,9.264022838750797,6.388723999407375,47.069795000425074,83.17087845968712
1765647517,50,,Aggregated,24.000000,0.000000,8,8,8,9,12,22,31,36,47,47,47,860,0,8,9.220193332565794,6.388723999407375,47.069795000425074,83.1767441860465
1765647518,50,,Aggregated,24.000000,0.000000,8,8,8,9,12,22,32,37,47,47,47,879,0,8,9.225739259390147,6.388723999407375,47.069795000425074,83.17747440273038
1765647519,50,,Aggregated,24.600000,0.000000,8,8,8,9,12,21,31,36,47,47,47,905,0,8,9.18510333480932,6.388723999407375,47.069795000425074,83.1878453038674
1765647520,50,,Aggregated,24.200000,0.000000,8,8,8,9,11,20,31,36,47,47,47,931,0,8,9.159164867885043,6.388723999407375,47.069795000425074,83.17722878625135
1765647521,50,,Aggregated,24.300000,0.000000,8,8,8,9,11,17,31,36,47,47,47,960,0,8,9.123191706250585,6.3650609999967855,47.069795000425074,83.178125
1765647522,50,,Aggregated,24.000000,0.000000,8,8,8,9,11,16,31,36,47,47,47,984,0,8,9.092987502034097,6.3650609999967855,47.069795000425074,83.17886178861788
1765647523,50,,Aggregated,24.600000,0.000000,8,8,8,9,11,18,29,36,43,47,47,1009,0,8,9.13629803964725,6.3650609999967855,47.069795000425074,83.18037661050545
1765647524,50,,Aggregated,24.500000,0.000000,8,8,8,9,12,17,29,36,43,47,47,1034,0,8,9.145897826889318,6.3650609999967855,47.069795000425074,83.18278529980658
1765647525,50,,Aggregated,24.400000,0.000000,8,8,8,9,12,17,29,36,43,47,47,1059,0,8,9.113550871580431,6.3650609999967855,47.069795000425074,83.18602455146365
1765647526,50,,Aggregated,24.800000,0.000000,8,8,8,9,11,16,29,36,43,47,47,1080,0,8,9.081353684265466,6.3650609999967855,47.069795000425074,83.18888888888888
1765647527,50,,Aggregated,24.900000,0.000000,8,8,8,9,11,16,29,36,43,47,47,1110,0,8,9.052367366675261,6.3650609999967855,47.069795000425074,83.19459459459459
1765647528,50,,Aggregated,25.200000,0.000000,8,8,8,9,11,15,29,36,43,47,47,1139,0,8,9.016278008787356,6.3650609999967855,47.069795000425074,83.19929762949955
1765647529,50,,Aggregated,24.900000,0.000000,8,8,8,9,11,15,29,36,43,47,47,1163,0,8,9.005785787624722,6.3650609999967855,47.069795000425074,83.19948409286329
1765647530,50,,Aggregated,25.500000,0.000000,8,8,8,9,11,14,29,36,43,47,47,1192,0,8,8.982232651010541,6.3650609999967855,47.069795000425074,83.19798657718121
1765647531,50,,Aggregated,25.000000,0.000000,8,8,8,9,11,15,28,35,43,47,47,1215,0,8,8.979753085599883,6.3650609999967855,47.069795000425074,83.19835390946503
1765647532,50,,Aggregated,25.700000,0.000000,8,8,8,9,11,15,28,35,43,47,47,1238,0,8,8.953585202751492,6.3650609999967855,47.069795000425074,83.19386106623587
1765647533,50,,Aggregated,25.800000,0.000000,8,8,8,9,11,14,28,35,43,47,47,1262,0,8,8.929288120446785,6.3650609999967855,47.069795000425074,83.19096671949286
1765647534,50,,Aggregated,25.600000,0.000000,8,8,8,9,11,14,28,35,43,47,47,1290,0,8,8.917786938760514,6.3650609999967855,47.069795000425074,83.19612403100776
1765647535,50,,Aggregated,25.400000,0.000000,8,8,8,9,11,14,27,34,43,47,47,1312,0,8,8.899789968752678,6.3650609999967855,47.069795000425074,83.19664634146342
1765647536,50,,Aggregated,25.000000,0.000000,8,8,8,9,11,14,27,34,43,47,47,1335,0,8,8.893826290636326,6.3650609999967855,47.069795000425074,83.18951310861424
1765647537,50,,Aggregated,25.200000,0.000000,8,8,8,9,11,14,27,34,43,47,47,1362,0,8,8.86977356461045,6.3650609999967855,47.069795000425074,83.18575624082231
1765647538,50,,Aggregated,24.800000,0.000000,8,8,8,9,11,14,27,34,43,47,47,1388,0,8,8.848694732708175,6.3650609999967855,47.069795000425074,83.19020172910663
1765647539,50,,Aggregated,25.300000,0.000000,8,8,8,9,11,14,27,33,43,47,47,1409,0,8,8.82718511426383,6.3650609999967855,47.069795000425074,83.1916252661462
1765647540,50,,Aggregated,24.900000,0.000000,8,8,8,9,11,13,27,33,43,47,47,1433,0,8,8.822421822052345,6.3650609999967855,47.069795000425074,83.19678995115143
1765647541,50,,Aggregated,25.400000,0.000000,8,8,8,9,11,14,26,33,43,47,47,1463,0,8,8.82354719206991,6.3650609999967855,47.069795000425074,83.19617224880383
1765647542,50,,Aggregated,24.700000,0.000000,8,8,8,9,11,14,26,33,43,47,47,1487,0,8,8.814062308000853,6.3650609999967855,47.069795000425074,83.1990585070612
1765647543,50,,Aggregated,24.200000,0.000000,8,8,8,9,11,14,26,33,43,47,47,1513,0,8,8.836637603434042,6.3650609999967855,47.069795000425074,83.2009253139458
1765647544,50,,Aggregated,25.100000,0.000000,8,8,8,9,11,14,26,33,43,47,47,1533,0,8,8.836048061313665,6.3650609999967855,47.069795000425074,83.20221787345075
1765647545,50,,Aggregated,24.800000,0.000000,8,8,8,9,11,14,26,33,43,47,47,1561,0,8,8.839235332476708,6.3650609999967855,47.069795000425074,83.20499679692504
1765647546,50,,Aggregated,25.100000,0.000000,8,8,8,9,11,14,26,33,43,47,47,1583,0,8,8.828045546428704,6.3650609999967855,47.069795000425074,83.2008843967151
1765647547,50,,Aggregated,24.100000,0.000000,8,8,8,9,11,14,26,33,43,47,47,1609,0,8,8.81954666749289,6.3650609999967855,47.069795000425074,83.1988812927284
1765647548,50,,Aggregated,25.100000,0.000000,8,8,8,9,11,14,26,33,43,47,47,1633,0,8,8.822139861603615,6.3650609999967855,47.069795000425074,83.20024494794856
1765647549,50,,Aggregated,24.300000,0.000000,8,8,8,9,11,14,26,33,43,47,47,1663,0,8,8.803887840649026,6.3650609999967855,47.069795000425074,83.20144317498497
1765647550,50,,Aggregated,24.400000,0.000000,8,8,8,9,11,14,26,33,43,47,47,1683,0,8,8.791089051098721,6.3650609999967855,47.069795000425074,83.2002376708259
1765647551,50,,Aggregated,24.700000,0.000000,8,8,8,9,11,13,25,32,43,47,47,1712,0,8,8.770815258177212,6.3650609999967855,47.069795000425074,83.1980140186916
1765647552,50,,Aggregated,25.000000,0.000000,8,8,8,9,11,14,25,32,43,47,47,1734,0,8,8.788068537485756,6.3650609999967855,47.069795000425074,83.19780853517878
1765647553,50,,Aggregated,24.800000,0.000000,8,8,8,9,11,14,25,32,43,47,47,1761,0,8,8.786192982396607,6.3650609999967855,47.069795000425074,83.19420783645656
1765647554,50,,Aggregated,24.500000,0.000000,8,8,8,9,11,14,25,32,43,47,47,1779,0,8,8.772445088815177,6.3650609999967855,47.069795000425074,83.19449128724003
1765647555,50,,Aggregated,24.700000,0.000000,8,8,8,9,11,14,25,31,43,47,47,1810,0,8,8.769069146963385,6.3650609999967855,47.069795000425074,83.19116022099448
1765647556,50,,Aggregated,25.200000,0.000000,8,8,8,9,11,13,25,31,43,47,47,1833,0,8,8.765933157666481,6.3650609999967855,47.069795000425074,83.1887615930169
1765647557,50,,Aggregated,25.300000,0.000000,8,8,8,9,11,13,24,31,43,47,47,1855,0,8,8.75445190835592,6.3650609999967855,47.069795000425074,83.18760107816712
1765647558,50,,Aggregated,24.900000,0.000000,8,8,8,9,11,13,24,31,43,47,47,1884,0,8,8.734232781847776,6.3650609999967855,47.069795000425074,83.18205944798301
1765647559,50,,Aggregated,25.200000,0.000000,8,8,8,9,11,13,23,31,43,47,47,1906,0,8,8.729328800630576,6.3650609999967855,47.069795000425074,83.18205666316894
